          69  0.29059395634787871        1.7021798316041441        2479.1898665013168        13.684313991764611     
          70  0.39448830743888397        2.0966681390430280        2466.3537192351291        12.836147266187709     
          71  0.57161044075317469        2.6682785797962025        2454.8541823816709        11.499536853458267     
          72  0.92563721390921916        3.5939157937054218        2445.6825609224225        9.1716214592483993     
          73   1.8817650903223495        5.4756808840277715        2441.2850732992597        4.3974876231627604     
          74   7.9997210241613965        13.475401908189168        2450.2913125033642        9.0062392041045314     
          75   16.509521225983036        29.984923134172206        2350.1107839206547        100.18052858270948     
          76   3.0668520516332878        33.051775185805496        2514.9512773885231        164.84049346786833     
          77  0.34726552272485195        33.399040708530350        2488.8300287481920        26.121248640331032     
          78  0.25140316012895902        33.650443868659309        2478.0633513581420        10.766677390050063     
          79  0.43583688041274032        34.086280749072053        2464.3871177784099        13.676233579732070     
          80  0.59233661794567749        34.678617367017729        2453.5360830141185        10.851034764291398     
          81   1.0170929841158582        35.695710351133584        2444.5973524042711        8.9387306098474255     
          82   2.1215378056061223        37.817248156739709        2441.4718295977227        3.1255228065483607     
          83   12.713617685340491        50.530865842080203        2453.9529448690278        12.481115271305043     
          84   18.942158196836413        69.473024038916620        2280.9703561802526        172.98258868877519     
          85   2.0387671894342425        71.511791228350859        2440.2898153007395        159.31945912048695     
